target_date,generated_at,review_rank,fixture_id,league,country,home_team,away_team,fixture_datetime_utc,review_status,review_priority,candidate_signal_score,candidate_signal_band,allowed_downstream_use,inspector_bucket,risk_label,inspector_reason,suggested_next_action,canonical_board_permission,pick_permission,stake_permission,auto_apply,production_change
2026-06-15,2026-06-15T14:32:44+01:00,16,1548219,Azadegan League,Iran,Ario Eslamshahr,Naft Bandar Abbas,2026-06-15T14:30:00+00:00,API_ENRICHED_REVIEW_READY,P1_MANUAL_REVIEW,84,HIGH_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P1_REVIEW_STRONG_SIGNAL,MEDIUM,"Strong API-enriched review signal. Human review may inspect first, but no promotion is allowed.","Inspect manually first: verify source quality, competition quality, lineup context, and postmatch repeatability. No promotion.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:44+01:00,17,1548220,Azadegan League,Iran,Fard Alborz,Sanat Naft,2026-06-15T14:30:00+00:00,API_ENRICHED_REVIEW_READY,P1_MANUAL_REVIEW,90,HIGH_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P1_REVIEW_STRONG_SIGNAL,MEDIUM,"Strong API-enriched review signal. Human review may inspect first, but no promotion is allowed.","Inspect manually first: verify source quality, competition quality, lineup context, and postmatch repeatability. No promotion.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:44+01:00,18,1548221,Azadegan League,Iran,Havadar,Mes Kerman,2026-06-15T14:30:00+00:00,API_ENRICHED_REVIEW_READY,P2_MANUAL_REVIEW,55,MEDIUM_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P3_REVIEW_LOW_SIGNAL,LOW,Low/medium review signal. Keep as low-priority manual inspection only.,Low-priority manual review. No operational change.,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:44+01:00,19,1548222,Azadegan League,Iran,Mes Shahr-e Babak,Be'sat Kermanshah,2026-06-15T14:30:00+00:00,API_ENRICHED_REVIEW_READY,P1_MANUAL_REVIEW,100,HIGH_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P1_REVIEW_STRONG_SIGNAL,MEDIUM,"Strong API-enriched review signal. Human review may inspect first, but no promotion is allowed.","Inspect manually first: verify source quality, competition quality, lineup context, and postmatch repeatability. No promotion.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:44+01:00,20,1541091,Premier League,Ethiopia,Hadiya Hosaena,Fasil Ketema,2026-06-15T15:00:00+00:00,API_ENRICHED_REVIEW_READY,P2_MANUAL_REVIEW,71,MEDIUM_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P3_REVIEW_LOW_SIGNAL,LOW,Low/medium review signal. Keep as low-priority manual inspection only.,Low-priority manual review. No operational change.,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:44+01:00,21,1504246,Ykkösliiga,Finland,SJK Akatemia,Haka,2026-06-15T15:30:00+00:00,API_ENRICHED_REVIEW_READY,P1_MANUAL_REVIEW,100,HIGH_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P1_REVIEW_STRONG_SIGNAL,MEDIUM,"Strong API-enriched review signal. Human review may inspect first, but no promotion is allowed.","Inspect manually first: verify source quality, competition quality, lineup context, and postmatch repeatability. No promotion.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:44+01:00,22,1548223,Azadegan League,Iran,Naft Gachsaran,Niroye Zamini,2026-06-15T16:00:00+00:00,API_ENRICHED_REVIEW_READY,P2_MANUAL_REVIEW,66,MEDIUM_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P3_REVIEW_LOW_SIGNAL,LOW,Low/medium review signal. Keep as low-priority manual inspection only.,Low-priority manual review. No operational change.,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:44+01:00,23,1497607,Superettan,Sweden,GIF Sundsvall,Osters IF,2026-06-15T17:00:00+00:00,API_ENRICHED_REVIEW_READY,P1_MANUAL_REVIEW,100,HIGH_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P1_REVIEW_STRONG_SIGNAL,MEDIUM,"Strong API-enriched review signal. Human review may inspect first, but no promotion is allowed.","Inspect manually first: verify source quality, competition quality, lineup context, and postmatch repeatability. No promotion.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:44+01:00,24,1497605,Superettan,Sweden,IFK Norrkoping,Varbergs BoIS FC,2026-06-15T17:05:00+00:00,API_ENRICHED_REVIEW_READY,P2_MANUAL_REVIEW,60,MEDIUM_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P3_REVIEW_LOW_SIGNAL,LOW,Low/medium review signal. Keep as low-priority manual inspection only.,Low-priority manual review. No operational change.,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:44+01:00,25,1511149,Division 2 - Södra Svealand,Sweden,Nyköping,Smedby,2026-06-15T17:15:00+00:00,API_ENRICHED_REVIEW_READY,P2_MANUAL_REVIEW,73,MEDIUM_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P3_REVIEW_LOW_SIGNAL,LOW,Low/medium review signal. Keep as low-priority manual inspection only.,Low-priority manual review. No operational change.,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:44+01:00,26,1510606,Division 2 - Norra Götaland,Sweden,Vänersborgs IF,Herrestads,2026-06-15T17:30:00+00:00,API_ENRICHED_REVIEW_READY,P1_MANUAL_REVIEW,100,HIGH_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P1_REVIEW_STRONG_SIGNAL,MEDIUM,"Strong API-enriched review signal. Human review may inspect first, but no promotion is allowed.","Inspect manually first: verify source quality, competition quality, lineup context, and postmatch repeatability. No promotion.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:44+01:00,27,1550764,Carioca C,Brazil,Campos AA,Uni Souza,2026-06-15T17:45:00+00:00,API_ENRICHED_REVIEW_READY,P2_MANUAL_REVIEW,67,MEDIUM_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P3_REVIEW_LOW_SIGNAL,LOW,Low/medium review signal. Keep as low-priority manual inspection only.,Low-priority manual review. No operational change.,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:44+01:00,28,1508782,Úrvalsdeild,Iceland,KA Akureyri,Fram Reykjavik,2026-06-15T18:00:00+00:00,API_ENRICHED_REVIEW_READY,P2_MANUAL_REVIEW,64,MEDIUM_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P3_REVIEW_LOW_SIGNAL,LOW,Low/medium review signal. Keep as low-priority manual inspection only.,Low-priority manual review. No operational change.,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:44+01:00,29,1550769,Carioca C,Brazil,Tigres do Brasil,Uniao Central,2026-06-15T18:00:00+00:00,API_ENRICHED_REVIEW_READY,P2_MANUAL_REVIEW,70,MEDIUM_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P3_REVIEW_LOW_SIGNAL,LOW,Low/medium review signal. Keep as low-priority manual inspection only.,Low-priority manual review. No operational change.,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:44+01:00,30,1499945,Primera C,Argentina,Defensores de Cambaceres,Berazategui,2026-06-15T18:30:00+00:00,API_ENRICHED_REVIEW_READY,P1_MANUAL_REVIEW,79,HIGH_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P1_REVIEW_STRONG_SIGNAL,MEDIUM,"Strong API-enriched review signal. Human review may inspect first, but no promotion is allowed.","Inspect manually first: verify source quality, competition quality, lineup context, and postmatch repeatability. No promotion.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:44+01:00,31,1499952,Primera C,Argentina,Sacachispas,Argentino Rosario,2026-06-15T18:30:00+00:00,API_ENRICHED_REVIEW_READY,P1_MANUAL_REVIEW,82,HIGH_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P1_REVIEW_STRONG_SIGNAL,MEDIUM,"Strong API-enriched review signal. Human review may inspect first, but no promotion is allowed.","Inspect manually first: verify source quality, competition quality, lineup context, and postmatch repeatability. No promotion.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:44+01:00,32,1499953,Primera C,Argentina,Sportivo Barracas,General Lamadrid,2026-06-15T18:30:00+00:00,API_ENRICHED_REVIEW_READY,P2_MANUAL_REVIEW,69,MEDIUM_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P3_REVIEW_LOW_SIGNAL,LOW,Low/medium review signal. Keep as low-priority manual inspection only.,Low-priority manual review. No operational change.,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:44+01:00,33,1500177,Primera C,Argentina,Fénix,Leones de Rosario,2026-06-15T18:30:00+00:00,API_ENRICHED_REVIEW_READY,P2_MANUAL_REVIEW,70,MEDIUM_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P3_REVIEW_LOW_SIGNAL,LOW,Low/medium review signal. Keep as low-priority manual inspection only.,Low-priority manual review. No operational change.,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:44+01:00,34,1489377,World Cup,World,Belgium,Egypt,2026-06-15T19:00:00+00:00,API_ENRICHED_REVIEW_READY,P1_MANUAL_REVIEW,80,HIGH_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P1_REVIEW_STRONG_SIGNAL,MEDIUM,"Strong API-enriched review signal. Human review may inspect first, but no promotion is allowed.","Inspect manually first: verify source quality, competition quality, lineup context, and postmatch repeatability. No promotion.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:44+01:00,35,1543402,2. Deild,Iceland,Selfoss,Thróttur Vogar,2026-06-15T19:15:00+00:00,API_ENRICHED_REVIEW_READY,P1_MANUAL_REVIEW,84,HIGH_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P1_REVIEW_STRONG_SIGNAL,MEDIUM,"Strong API-enriched review signal. Human review may inspect first, but no promotion is allowed.","Inspect manually first: verify source quality, competition quality, lineup context, and postmatch repeatability. No promotion.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:44+01:00,36,1489379,World Cup,World,Saudi Arabia,Uruguay,2026-06-15T22:00:00+00:00,API_ENRICHED_REVIEW_READY,P2_MANUAL_REVIEW,55,MEDIUM_SIGNAL_REVIEW,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,P3_REVIEW_LOW_SIGNAL,LOW,Low/medium review signal. Keep as low-priority manual inspection only.,Low-priority manual review. No operational change.,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
