target_date,fixture_id,league,home_team,away_team,market_primary,experiment_id,source_candidate_version,pre_price,prelock_price,close_proxy_price,clv_delta,clv_percent,clv_direction,clv_interpretation,result,profit_units,snapshot_rebuild_mode,true_pre_snapshot_available_flag,clv_usable_for_threshold_calibration_flag,source_snapshot_stage,source_snapshot_note
2026-05-17,1391183,La Liga,Levante,Mallorca,OVER_2_5,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,1.93,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1391185,La Liga,Rayo Vallecano,Villarreal,OVER_2_5,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,1.77,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1391186,La Liga,Real Sociedad,Valencia,OVER_2_5,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,1.89,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1391187,La Liga,Oviedo,Alaves,OVER_2_5,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,2.01,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1394734,Süper Lig,Kasımpaşa,Galatasaray,OVER_2_5,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,1.8,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1394738,Süper Lig,Trabzonspor,Gençlerbirliği S.K.,HOME_WIN,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,3.0,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1396988,Segunda División,Deportivo La Coruna,FC Andorra,OVER_2_5,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,1.65,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1492260,Serie A,Atletico Paranaense,Flamengo,OVER_1_5,CANDIDATE_V2_SCHEDULE_ANOMALY,CANDIDATE_V2,1.4,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1492260,Serie A,Atletico Paranaense,Flamengo,OVER_1_5,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,1.4,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1492260,Serie A,Atletico Paranaense,Flamengo,OVER_1_5,OFFICIAL_BASELINE,EXECUTION_SHORTLIST;OFFICIAL_BASELINE,1.4,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1492263,Serie A,Botafogo,Corinthians,OVER_1_5,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,1.42,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1492264,Serie A,RB Bragantino,Vitoria,OVER_1_5,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,1.36,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1494169,Allsvenskan,IF Brommapojkarna,Kalmar FF,OVER_1_5,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,1.4,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1494173,Allsvenskan,Hammarby FF,Malmo FF,OVER_2_5,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,1.62,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1494174,Allsvenskan,Mjallby AIF,BK Hacken,OVER_2_5,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,1.79,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1494176,Allsvenskan,Vasteras SK FK,AIK Stockholm,OVER_1_5,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,1.33,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1530556,Superliga,FC Copenhagen,Randers FC,OVER_2_5,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,1.52,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1530557,Superliga,FC Fredericia,Silkeborg,OVER_2_5,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,1.5,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1531257,Bundesliga,Austria Vienna,Lask Linz,OVER_2_5,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,2.08,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1531257,Bundesliga,Austria Vienna,Lask Linz,OVER_2_5,OFFICIAL_BASELINE,EXECUTION_SHORTLIST,2.08,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1536999,Jupiler Pro League,Club Brugge KV,Union St. Gilloise,OVER_2_5,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,1.94,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1536999,Jupiler Pro League,Club Brugge KV,Union St. Gilloise,OVER_2_5,OFFICIAL_BASELINE,EXECUTION_SHORTLIST,1.94,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1540019,Premiership,ST Mirren,Dundee Utd,OVER_2_5,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,1.8,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1544682,Jupiler Pro League,Lommel United,Dender,OVER_2_5,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,1.76,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1544950,Serie B,Catanzaro,Palermo,OVER_1_5,CANDIDATE_V2_SCHEDULE_ANOMALY,CANDIDATE_V2,1.39,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1544950,Serie B,Catanzaro,Palermo,OVER_1_5,DEEP_ANALYSIS_CANDIDATES,DEEP_ANALYSIS_BET,1.39,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
2026-05-17,1544950,Serie B,Catanzaro,Palermo,OVER_1_5,OFFICIAL_BASELINE,EXECUTION_SHORTLIST;OFFICIAL_BASELINE,1.39,,,,,CLV_UNAVAILABLE,CLV unavailable: missing close-proxy price.,,,CANONICAL_CAPTURED,1,0,PRE,Captured by odds snapshot pipeline.
