target_date,generated_at,fixture_id,home_team,away_team,league,queue_priority,dry_run_decision,enrichment_blocks_needed,standings_needed,odds_needed,recent_stats_needed,injuries_needed,lineups_needed,estimated_call_units,api_calls_planned,api_calls_executed,risk_label,planner_note,auto_apply,production_change
2026-07-10,2026-07-10T21:48:50+01:00,1568103,Cienciano,ADT,Copa De La Liga,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1551264,Lahte United,Tabasalu Ulasabat,Cup,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional; context_manual_review,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,6,NO,NO,HIGH_CONTEXT_VOLATILITY,"Core enrichment needed before scoring: recent stats, standings and odds. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1567366,Leevon / PPK,Riga,Cup,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional; context_manual_review,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,6,NO,NO,HIGH_CONTEXT_VOLATILITY,"Core enrichment needed before scoring: recent stats, standings and odds. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1567364,Metta / LU,Spēks,Cup,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional; context_manual_review,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,6,NO,NO,HIGH_CONTEXT_VOLATILITY,"Core enrichment needed before scoring: recent stats, standings and odds. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1582684,Fernando De La Mora,Paraguari AC,Division Intermedia,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1582683,Resistencia,Sportivo Carapeguá,Division Intermedia,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1492930,Athlone Town,Cobh Ramblers,First Division,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1492931,Bray Wanderers,UCD,First Division,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1492932,Cork City,Longford Town,First Division,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1492933,Finn Harps,Treaty United,First Division,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1492934,Wexford,Kerry,First Division,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1541635,Atlantis,Kiffen,Kakkonen - Lohko A,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1541522,ÅIFK,Ilves II,Kakkonen - Lohko B,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1541711,GBK,JBK,Kakkonen - Lohko C,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1519396,Leones del Norte,Universidad Catolica,Liga Pro,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1513586,Laagri,Trans Narva,Meistriliiga,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1492733,Dundalk,Drogheda United,Premier Division,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1492735,Waterford,St Patrick's Athl.,Premier Division,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1527634,Alay,Toktogul,Premier League,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1527635,Asiagoal,Bars,Premier League,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1527639,Bishkek City,Muras United,Premier League,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1525922,FC Dnepr Mogilev,FC Minsk,Premier League,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1527632,Ilbirs,Ozgon,Premier League,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1583714,Racing,Tadamon Sour,Premier League,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1581824,Scotland Mabvuku,TelOne,Premier Soccer League,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499507,Argentino de Merlo,Argentino Quilmes,Primera B Metropolitana,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499508,Arsenal Sarandi,Defensores Unidos,Primera B Metropolitana,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499509,Brown DE Adrogue,Ituzaingó,Primera B Metropolitana,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499511,Deportivo Laferrere,Deportivo Armenio,Primera B Metropolitana,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499510,Excursionistas,Comunicaciones,Primera B Metropolitana,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499512,Liniers,Sportivo Italiano,Primera B Metropolitana,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499513,Real Pilar,Deportivo Camioneros,Primera B Metropolitana,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499514,Talleres Remedios,Flandria,Primera B Metropolitana,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499515,UAI Urquiza,Deportivo Merlo,Primera B Metropolitana,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499516,Villa Dalmine,Dock Sud,Primera B Metropolitana,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499517,Villa San Carlos,San Martín Burzaco,Primera B Metropolitana,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1576787,Deportivo Maldonado,Albion FC,Primera División - Apertura,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1523195,Shandong Luneng,Yunnan Yukun,Super League,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1525341,Hattiesburg,Little Rock Rangers,USL League Two,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe,YES,YES,YES,NO,NO,4,NO,NO,HIGH_LOW_COVERAGE,Low-coverage league: dry-run recommends coverage probe before full enrichment.,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1525119,Midwest United,Union Macomb,USL League Two,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe,YES,YES,YES,NO,NO,4,NO,NO,HIGH_LOW_COVERAGE,Low-coverage league: dry-run recommends coverage probe before full enrichment.,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1541321,Eastern Lions,Werribee City,Victoria Premier League 2,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1581821,Spain,Belgium,World Cup,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional; context_manual_review,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,6,NO,NO,HIGH_CONTEXT_VOLATILITY,"Core enrichment needed before scoring: recent stats, standings and odds. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1517208,Inter Turku II,Rops,Ykkönen,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1517209,Tampere United,SalPa,Ykkönen,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1504256,Kooteepee,JäPS,Ykkösliiga,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1504257,PK-35,KäPa,Ykkösliiga,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1554832,1. FC Heidenheim,FC Lugano,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1584771,AFC Rushden & Diamonds,Milton Keynes Irish,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1567581,Ajax,AEK Larnaca,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1584753,Arges Pitesti,CSM Ramnicu Valcea,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1584772,Armagh City,Cliftonville FC,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1560565,Atlante FC,Toluca,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1567584,Atlas,Puebla,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1567585,Atletico San Luis,Mineros de Zacatecas,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1547932,Austria Lustenau,FC Aarau,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1584773,Aveley,Leiston,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
