target_date,generated_at,fixture_id,home_team,away_team,league,country,fixture_date_utc,fixture_status,candidate_signal_score,candidate_signal_band,market_signal_summary,promotion_input_status,promotion_permission,adapter_status,adapter_reason,allowed_downstream_use,promotion_candidate_type,pick_permission,stake_permission,source_guard,auto_apply,production_change
2026-06-16,2026-06-16T19:20:03+01:00,1547577,FK Zalgiris Vilnius,Panevėžys,A Lyga,Lithuania,2026-06-16T16:30:00+00:00,2H,88,HIGH_SIGNAL_REVIEW,prediction_winner=FK Zalgiris Vilnius | pred_total_home_away=61.0/39.0 | 1x2=1.48/4.00/5.60 | ou2.5=1.62/2.20,PROMOTION_INPUT_READY_REVIEW_ONLY,REVIEW_ONLY_PROMOTION_INPUT,API_ENRICHED_PROMOTION_REVIEW_READY,API-enriched candidate may be reviewed by normal scoring/promotion gates; no pick permission.,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T19:20:03+01:00,1497602,Landskrona BoIS,United Nordic,Superettan,Sweden,2026-06-16T17:00:00+00:00,2H,47,LOW_SIGNAL_REVIEW,pred_total_home_away=52.5/47.5 | 1x2=2.40/3.55/2.65 | ou2.5=1.67/2.20,PROMOTION_INPUT_READY_REVIEW_ONLY,REVIEW_ONLY_PROMOTION_INPUT,ADAPTER_BLOCKED_WEAK_SIGNAL,Signal score below review-only adapter threshold.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T19:20:03+01:00,1546569,Jwaaya FC,Al Nejmeh,Premier League,Lebanon,2026-06-16T18:30:00+00:00,NS,54,LOW_SIGNAL_REVIEW,prediction_winner=Jwaaya FC | pred_total_home_away=59.7/40.3,PROMOTION_INPUT_READY_REVIEW_ONLY,REVIEW_ONLY_PROMOTION_INPUT,ADAPTER_BLOCKED_WEAK_SIGNAL,Signal score below review-only adapter threshold.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T19:20:03+01:00,1489383,France,Senegal,World Cup,World,2026-06-16T19:00:00+00:00,NS,40,LOW_SIGNAL_REVIEW,pred_total_home_away=0/0 | 1x2=1.46/4.30/7.10 | ou2.5=3.70/1.22,PROMOTION_INPUT_READY_REVIEW_ONLY,REVIEW_ONLY_PROMOTION_INPUT,ADAPTER_BLOCKED_WEAK_SIGNAL,Signal score below review-only adapter threshold.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T19:20:03+01:00,1524939,New Jersey Copa,Staten Island Athletic,USL League Two,USA,2026-06-16T21:00:00+00:00,NS,39,LOW_SIGNAL_REVIEW,prediction_winner=Staten Island Athletic | pred_total_home_away=45.3/54.7,PROMOTION_INPUT_READY_REVIEW_ONLY,REVIEW_ONLY_PROMOTION_INPUT,ADAPTER_BLOCKED_WEAK_SIGNAL,Signal score below review-only adapter threshold.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T19:20:03+01:00,1532207,Norfolk W,Virginia Beach United W,USL W League,USA,2026-06-16T21:00:00+00:00,NS,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T19:20:03+01:00,1532208,Brevard Riptide W,TLH Reckoning W,USL W League,USA,2026-06-16T22:00:00+00:00,NS,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T19:20:03+01:00,1539016,Iraq,Norway,World Cup,World,2026-06-16T22:00:00+00:00,NS,40,LOW_SIGNAL_REVIEW,pred_total_home_away=0/0 | 1x2=12.00/5.80/1.23 | ou2.5=1.95/1.65,PROMOTION_INPUT_READY_REVIEW_ONLY,REVIEW_ONLY_PROMOTION_INPUT,ADAPTER_BLOCKED_WEAK_SIGNAL,Signal score below review-only adapter threshold.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T19:20:03+01:00,1531383,Fortune,Real de Banjul,GFA League,Gambia,2026-06-17T16:30:00+00:00,NS,43,LOW_SIGNAL_REVIEW,prediction_winner=Real de Banjul | pred_total_home_away=43.8/56.2,PROMOTION_INPUT_READY_REVIEW_ONLY,REVIEW_ONLY_PROMOTION_INPUT,ADAPTER_BLOCKED_WEAK_SIGNAL,Signal score below review-only adapter threshold.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T19:20:03+01:00,1531384,GPA,Team Rhino,GFA League,Gambia,2026-06-17T16:30:00+00:00,NS,31,WEAK_SIGNAL,prediction_winner=Team Rhino | pred_total_home_away=48.0/52.2,PROMOTION_INPUT_READY_REVIEW_ONLY,REVIEW_ONLY_PROMOTION_INPUT,ADAPTER_BLOCKED_WEAK_SIGNAL,Signal score below review-only adapter threshold.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T19:20:03+01:00,1531386,Hart Acedemy,Brikama United,GFA League,Gambia,2026-06-17T16:30:00+00:00,NS,52,LOW_SIGNAL_REVIEW,prediction_winner=Brikama United | pred_total_home_away=40.8/59.2,PROMOTION_INPUT_READY_REVIEW_ONLY,REVIEW_ONLY_PROMOTION_INPUT,ADAPTER_BLOCKED_WEAK_SIGNAL,Signal score below review-only adapter threshold.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T19:20:03+01:00,1531387,Medina United,Dutch Lions,GFA League,Gambia,2026-06-17T16:30:00+00:00,NS,69,MEDIUM_SIGNAL_REVIEW,prediction_winner=Medina United | pred_total_home_away=64.8/35.2,PROMOTION_INPUT_READY_REVIEW_ONLY,REVIEW_ONLY_PROMOTION_INPUT,API_ENRICHED_PROMOTION_REVIEW_READY,API-enriched candidate may be reviewed by normal scoring/promotion gates; no pick permission.,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T19:20:03+01:00,1531388,Samger,Bombada,GFA League,Gambia,2026-06-17T16:30:00+00:00,NS,66,MEDIUM_SIGNAL_REVIEW,prediction_winner=Bombada | pred_total_home_away=36.2/63.8,PROMOTION_INPUT_READY_REVIEW_ONLY,REVIEW_ONLY_PROMOTION_INPUT,API_ENRICHED_PROMOTION_REVIEW_READY,API-enriched candidate may be reviewed by normal scoring/promotion gates; no pick permission.,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
