target_date,generated_at,fixture_id,home_team,away_team,league,queue_priority,dry_run_decision,enrichment_blocks_needed,standings_needed,odds_needed,recent_stats_needed,injuries_needed,lineups_needed,estimated_call_units,api_calls_planned,api_calls_executed,risk_label,planner_note,auto_apply,production_change
2026-07-15,2026-07-15T23:29:21+01:00,1589159,Olaria,Bangu,Copa Rio,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1589158,Pérolas Negras,CFRJ / Maricá,Copa Rio,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1589163,Resende,Sampaio Corrêa RJ,Copa Rio,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1545178,Ordabasy,Altay,Cup,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional; context_manual_review,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,6,NO,NO,HIGH_CONTEXT_VOLATILITY,"Core enrichment needed before scoring: recent stats, standings and odds. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1581357,Cheonan City,Mokpo City,FA Cup,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional; context_manual_review,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,6,NO,NO,HIGH_CONTEXT_VOLATILITY,"Core enrichment needed before scoring: recent stats, standings and odds. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1581840,Gyeongnam FC,Yeoju Sejong,FA Cup,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional; context_manual_review,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,6,NO,NO,HIGH_CONTEXT_VOLATILITY,"Core enrichment needed before scoring: recent stats, standings and odds. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1541715,GBK,Kraft,Kakkonen - Lohko C,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1519402,Leones del Norte,Deportivo Cuenca,Liga Pro,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1519403,Libertad,Tecnico Universitario,Liga Pro,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1519407,Universidad Catolica,LDU de Quito,Liga Pro,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1526576,Cuniburo,El Nacional,Liga Pro Serie B,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1582695,Araioses,Cordino,Maranhense - 2,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1582696,Lago Verde,Expressinho,Maranhense - 2,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1582697,Sao Luis,Pinheiro,Maranhense - 2,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1582698,Timon MA,Tupan,Maranhense - 2,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1523779,Kahibah,Maitland,Northern NSW NPL,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1538388,Real Potosí,San Antonio Bulo Bulo,Primera División,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1493898,One Knoxville,Fort Wayne,USL League One,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1586077,England,Argentina,World Cup,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional; context_manual_review,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,6,NO,NO,HIGH_CONTEXT_VOLATILITY,"Core enrichment needed before scoring: recent stats, standings and odds. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1504261,JIPPO,MP,Ykkösliiga,P1_TRUSTED_MISSING_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; injuries_optional; lineups_prelock_optional,YES,YES,YES,OPTIONAL,PRELOCK_OPTIONAL,5,NO,NO,MEDIUM,"Core enrichment needed before scoring: recent stats, standings and odds.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1583326,AS Eupen,La Calamine,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1547969,Aarhus,AC Horsens,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1567633,Ajax,VfL Bochum,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1546677,Aldershot Town,Portsmouth,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1554953,Almere City FC,FC Volendam,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1584862,Ards Rangers,Ballymacash Rangers,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1567636,Austin,Charlotte,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1567621,Barbate,Cadiz,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1584848,Benfica B,Lusitano Évora 1911,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1584850,Beroe,Maritsa Milevo,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1562923,Borussia M'gladbach II,TuS Koblenz,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1584851,Broń Radom,Ceramika Opoczno,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1583325,Brønshøj,Frem,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1589266,Caen,Gobelins,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1589260,Cerezo Osaka,Tochigi City,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1584847,Chaves,Fafe,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1546676,Chemnitzer FC,SpVgg Unterhaching,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1583311,Clermont Foot,Bourges Foot 18,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1583312,Czarni Połaniec,Jarosław,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1554974,Derio,Athletic Club,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1554954,Dijon,UNFP,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1560612,Dynamo,Krylia Sovetov,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1562924,Einheit Rudolstadt,Arnstadt,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1554969,Eintracht Trier,Fortuna Köln,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1584859,Energie Cottbus,Mlada Boleslav,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1583313,Estrela,Naval 1893,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1550567,FC Fredericia,Mafra,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1554955,FC Rostov,Fakel,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1554958,FK Jablonec,Metalist 1925 Kharkiv,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1567629,Famalicao,Lusitânia Lourosa,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1567631,Fleury 91,Boulogne,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1583309,Freiburg II,Bochum II,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1583314,Galanta,Piešťany,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
2026-07-15,2026-07-15T23:29:21+01:00,1554800,Germania Ober-Roden,Kickers Offenbach,Friendlies Clubs,P2_LOW_COVERAGE_SCORING,DRY_RUN_ONLY_NO_API_CALLS,recent_stats; standings; odds; coverage_probe; context_manual_review,YES,YES,YES,NO,NO,5,NO,NO,HIGH_LOW_COVERAGE,"Low-coverage league: dry-run recommends coverage probe before full enrichment. Context/manual review needed due cup, friendly or playoff environment.",NO,NO
